,QRef,Mean,Min,Max,Count,Avg
7315,370MUSQ6,0.8105263157894737,0,1,95,0.8105263157894737
7316,370MUSQ7,0.7473684210526316,0,1,95,0.7473684210526316
7317,370MUSQ8,1.1578947368421053,0,2,95,0.5789473684210527
7318,370MUSQ9,0.28421052631578947,0,1,95,0.28421052631578947
7319,370SPOQ1,0.8163265306122449,0,1,147,0.8163265306122449
7320,370SPOQ10,0.5280898876404494,0,1,89,0.5280898876404494
7321,370SPOQ2,0.6101694915254238,0,1,118,0.6101694915254238
7322,370SPOQ3,0.5254237288135594,0,2,118,0.2627118644067797
7323,370SPOQ4,0.5254237288135594,0,1,118,0.5254237288135594
7324,370SPOQ5,0.3050847457627119,0,1,118,0.3050847457627119
7325,370SPOQ6,0.4491525423728814,0,1,118,0.4491525423728814
7326,370SPOQ7,1.0847457627118644,0,2,118,0.5423728813559322
7327,370SPOQ8,0.8050847457627118,0,2,118,0.4025423728813559
7328,370SPOQ9,0.4067796610169492,0,1,118,0.4067796610169492
7329,371FILQ1,0.5826086956521739,0,1,115,0.5826086956521739
7330,371FILQ10,0.7017543859649122,0,1,57,0.7017543859649122
7331,371FILQ2,0.9302325581395349,0,1,86,0.9302325581395349
7332,371FILQ3,0.5930232558139535,0,1,86,0.5930232558139535
7333,371FILQ4,0.9767441860465116,0,1,86,0.9767441860465116
7334,371FILQ5,0.686046511627907,0,1,86,0.686046511627907
7335,371FILQ6,0.5697674418604651,0,1,86,0.5697674418604651
7336,371FILQ7,0.7790697674418605,0,1,86,0.7790697674418605
7337,371FILQ8,0.37209302325581395,0,1,86,0.37209302325581395
7338,371FILQ9,1.1046511627906976,0,2,86,0.5523255813953488
7339,371FOOQ1,0.9096774193548387,0,1,155,0.9096774193548387
7340,371FOOQ10,0.8285714285714286,0,1,105,0.8285714285714286
7341,371FOOQ2,0.8307692307692308,0,2,130,0.4153846153846154
7342,371FOOQ3,0.5076923076923077,0,2,130,0.25384615384615383
7343,371FOOQ4,0.6384615384615384,0,1,130,0.6384615384615384
7344,371FOOQ5,0.6461538461538462,0,1,130,0.6461538461538462
7345,371FOOQ6,0.8615384615384616,0,1,130,0.8615384615384616
7346,371FOOQ7,0.2846153846153846,0,1,130,0.2846153846153846
7347,371FOOQ8,0.8769230769230769,0,1,130,0.8769230769230769
7348,371FOOQ9,0.43846153846153846,0,1,130,0.43846153846153846
7349,371GRAQ1,0.8461538461538461,0,1,130,0.8461538461538461
7350,371GRAQ10,0.55,0,1,60,0.55
7351,371GRAQ2,0.6105263157894737,0,1,95,0.6105263157894737
7352,371GRAQ3,0.8631578947368421,0,1,95,0.8631578947368421
7353,371GRAQ4,0.8315789473684211,0,1,95,0.8315789473684211
7354,371GRAQ5,1.3473684210526315,0,2,95,0.6736842105263158
7355,371GRAQ6,0.5157894736842106,0,1,95,0.5157894736842106
7356,371GRAQ7,0.49473684210526314,0,1,95,0.49473684210526314
7357,371GRAQ8,0.968421052631579,0,2,95,0.4842105263157895
7358,371GRAQ9,0.3684210526315789,0,1,95,0.3684210526315789
7359,371MUSQ1,0.23880597014925373,0,1,134,0.23880597014925373
7360,371MUSQ10,0.35,0,1,80,0.35
7361,371MUSQ2,0.3925233644859813,0,1,107,0.3925233644859813
7362,371MUSQ3,0.9532710280373832,0,2,107,0.4766355140186916
7363,371MUSQ4,0.6542056074766355,0,1,107,0.6542056074766355
7364,371MUSQ5,0.5233644859813084,0,1,107,0.5233644859813084
7365,371MUSQ6,0.6915887850467289,0,1,107,0.6915887850467289
7366,371MUSQ7,0.308411214953271,0,1,107,0.308411214953271
7367,371MUSQ8,0.2336448598130841,0,1,107,0.2336448598130841
7368,371MUSQ9,0.7009345794392523,0,1,107,0.7009345794392523
7369,371SPOQ1,0.21232876712328766,0,1,146,0.21232876712328766
7370,371SPOQ10,0.48717948717948717,0,1,78,0.48717948717948717
7371,371SPOQ2,0.6875,0,1,112,0.6875
7372,371SPOQ3,0.8928571428571429,0,1,112,0.8928571428571429
7373,371SPOQ4,0.33035714285714285,0,1,112,0.33035714285714285
7374,371SPOQ5,0.30357142857142855,0,1,112,0.30357142857142855
7375,371SPOQ6,0.4642857142857143,0,1,112,0.4642857142857143
7376,371SPOQ7,0.625,0,1,112,0.625
7377,371SPOQ8,0.41964285714285715,0,1,112,0.41964285714285715
7378,371SPOQ9,0.7053571428571429,0,1,112,0.7053571428571429
7379,372CRYQ1,0.7575757575757576,0,1,33,0.7575757575757576
7380,372CRYQ10,0.5294117647058824,0,1,17,0.5294117647058824
7381,372CRYQ2,0.68,0,1,25,0.68
7382,372CRYQ3,0.52,0,1,25,0.52
7383,372CRYQ4,0.76,0,1,25,0.76
7384,372CRYQ5,0.8,0,1,25,0.8
7385,372CRYQ6,0.32,0,1,25,0.32
7386,372CRYQ7,0.6,0,1,25,0.6
7387,372CRYQ8,0.76,0,1,25,0.76
7388,372CRYQ9,0.72,0,1,25,0.72
7389,372FILQ1,0.7189542483660131,0,1,153,0.7189542483660131
7390,372FILQ10,0.9154929577464789,0,1,71,0.9154929577464789
7391,372FILQ2,0.9375,0,1,112,0.9375
7392,372FILQ3,1.5267857142857142,0,2,112,0.7633928571428571
7393,372FILQ4,0.21428571428571427,0,1,112,0.21428571428571427
7394,372FILQ5,0.4107142857142857,0,1,112,0.4107142857142857
7395,372FILQ6,0.625,0,1,112,0.625
7396,372FILQ7,0.7053571428571429,0,1,112,0.7053571428571429
7397,372FILQ8,0.875,0,1,112,0.875
7398,372FILQ9,0.9196428571428571,0,1,112,0.9196428571428571
7399,372GEOQ1,0.6785714285714286,0,1,140,0.6785714285714286
7400,372GEOQ10,0.5411764705882353,0,1,85,0.5411764705882353
7401,372GEOQ2,0.7079646017699115,0,1,113,0.7079646017699115
7402,372GEOQ3,0.7345132743362832,0,1,113,0.7345132743362832
7403,372GEOQ4,0.4778761061946903,0,1,113,0.4778761061946903
7404,372GEOQ5,0.7079646017699115,0,1,113,0.7079646017699115
7405,372GEOQ6,0.4247787610619469,0,1,113,0.4247787610619469
7406,372GEOQ7,0.02654867256637168,0,1,113,0.02654867256637168
7407,372GEOQ8,0.5929203539823009,0,1,113,0.5929203539823009
7408,372GEOQ9,0.7168141592920354,0,1,113,0.7168141592920354
7409,372GRAQ1,0.6642335766423357,0,1,137,0.6642335766423357
7410,372GRAQ10,0.5632183908045977,0,1,87,0.5632183908045977
7411,372GRAQ2,0.5535714285714286,0,1,112,0.5535714285714286
7412,372GRAQ3,0.4375,0,1,112,0.4375
7413,372GRAQ4,0.9464285714285714,0,2,112,0.4732142857142857
7414,372GRAQ5,0.8303571428571429,0,1,112,0.8303571428571429
7415,372GRAQ6,0.4017857142857143,0,1,112,0.4017857142857143
7416,372GRAQ7,0.32142857142857145,0,1,112,0.32142857142857145
7417,372GRAQ8,0.36607142857142855,0,1,112,0.36607142857142855
7418,372GRAQ9,0.5357142857142857,0,1,112,0.5357142857142857
7419,372MUSQ1,0.696969696969697,0,1,132,0.696969696969697
7420,372MUSQ10,0.4074074074074074,0,1,54,0.4074074074074074
7421,372MUSQ2,0.3655913978494624,0,1,93,0.3655913978494624
7422,372MUSQ3,0.27956989247311825,0,1,93,0.27956989247311825
7423,372MUSQ4,0.8172043010752689,0,1,93,0.8172043010752689
7424,372MUSQ5,0.7204301075268817,0,1,93,0.7204301075268817
7425,372MUSQ6,0.40860215053763443,0,1,93,0.40860215053763443
7426,372MUSQ7,0.2903225806451613,0,1,93,0.2903225806451613
7427,372MUSQ8,0.5053763440860215,0,1,93,0.5053763440860215
7428,372MUSQ9,0.3118279569892473,0,1,93,0.3118279569892473
7429,373CRYQ1,0.8412698412698413,0,1,63,0.8412698412698413
7430,373CRYQ10,0.7575757575757576,0,1,33,0.7575757575757576
7431,373CRYQ2,0.875,0,1,48,0.875
7432,373CRYQ3,0.7708333333333334,0,1,48,0.7708333333333334
7433,373CRYQ4,0.4791666666666667,0,1,48,0.4791666666666667
7434,373CRYQ5,0.7708333333333334,0,1,48,0.7708333333333334
7435,373CRYQ6,0.2708333333333333,0,1,48,0.2708333333333333
7436,373CRYQ7,0.7708333333333334,0,1,48,0.7708333333333334
7437,373CRYQ8,0.8125,0,1,48,0.8125
7438,373CRYQ9,0.6666666666666666,0,1,48,0.6666666666666666
7439,373FILQ1,0.9124087591240876,0,1,137,0.9124087591240876
7440,373FILQ10,0.8571428571428571,0,2,77,0.42857142857142855
7441,373FILQ2,0.7289719626168224,0,1,107,0.7289719626168224
7442,373FILQ3,0.6355140186915887,0,1,107,0.6355140186915887
7443,373FILQ4,0.29906542056074764,0,1,107,0.29906542056074764
7444,373FILQ5,0.5514018691588785,0,1,107,0.5514018691588785
7445,373FILQ6,0.5887850467289719,0,1,107,0.5887850467289719
7446,373FILQ7,0.897196261682243,0,1,107,0.897196261682243
7447,373FILQ8,0.616822429906542,0,2,107,0.308411214953271
7448,373FILQ9,0.8130841121495327,0,1,107,0.8130841121495327
7449,373FOOQ1,0.7894736842105263,0,1,19,0.7894736842105263
7450,373FOOQ10,0.7777777777777778,0,1,9,0.7777777777777778
7451,373FOOQ2,0.5714285714285714,0,1,14,0.5714285714285714
7452,373FOOQ3,1.0,1,1,14,1.0
7453,373FOOQ4,0.0,0,0,14,
7454,373FOOQ5,1.0,1,1,14,1.0
7455,373FOOQ6,0.5714285714285714,0,1,14,0.5714285714285714
7456,373FOOQ7,0.7142857142857143,0,1,14,0.7142857142857143
7457,373FOOQ8,0.7142857142857143,0,1,14,0.7142857142857143
7458,373FOOQ9,0.9285714285714286,0,1,14,0.9285714285714286
7459,373GRAQ1,0.8424657534246576,0,1,146,0.8424657534246576
7460,373GRAQ10,0.7073170731707317,0,1,82,0.7073170731707317
7461,373GRAQ2,0.8859649122807017,0,1,114,0.8859649122807017
7462,373GRAQ3,0.9385964912280702,0,1,114,0.9385964912280702
7463,373GRAQ4,0.37719298245614036,0,1,114,0.37719298245614036
7464,373GRAQ5,0.7368421052631579,0,1,114,0.7368421052631579
7465,373GRAQ6,0.543859649122807,0,1,114,0.543859649122807
7466,373GRAQ7,0.2543859649122807,0,1,114,0.2543859649122807
7467,373GRAQ8,1.3508771929824561,0,2,114,0.6754385964912281
7468,373GRAQ9,0.6754385964912281,0,1,114,0.6754385964912281
7469,373HISQ1,0.69375,0,1,160,0.69375
7470,373HISQ10,0.7209302325581395,0,1,86,0.7209302325581395
7471,373HISQ2,0.7886178861788617,0,1,123,0.7886178861788617
7472,373HISQ3,0.6747967479674797,0,1,123,0.6747967479674797
7473,373HISQ4,0.7886178861788617,0,1,123,0.7886178861788617
7474,373HISQ5,0.1951219512195122,0,1,123,0.1951219512195122
7475,373HISQ6,0.8455284552845529,0,1,123,0.8455284552845529
7476,373HISQ7,0.8130081300813008,0,1,123,0.8130081300813008
7477,373HISQ8,0.3089430894308943,0,1,123,0.3089430894308943
7478,373HISQ9,0.7967479674796748,0,1,123,0.7967479674796748
7479,373MUSQ1,0.3064516129032258,0,1,124,0.3064516129032258
7480,373MUSQ10,0.4696969696969697,0,1,66,0.4696969696969697
7481,373MUSQ2,0.3263157894736842,0,1,95,0.3263157894736842
7482,373MUSQ3,0.8736842105263158,0,2,95,0.4368421052631579
7483,373MUSQ4,0.8315789473684211,0,1,95,0.8315789473684211
7484,373MUSQ5,0.7789473684210526,0,1,95,0.7789473684210526
7485,373MUSQ6,0.23157894736842105,0,1,95,0.23157894736842105
7486,373MUSQ7,0.4842105263157895,0,1,95,0.4842105263157895
7487,373MUSQ8,0.8105263157894737,0,1,95,0.8105263157894737
7488,373MUSQ9,0.5368421052631579,0,1,95,0.5368421052631579
7489,374FILQ1,0.9067796610169492,0,1,118,0.9067796610169492
7490,374FILQ10,0.9594594594594594,0,1,74,0.9594594594594594
7491,374FILQ2,0.8645833333333334,0,1,96,0.8645833333333334
7492,374FILQ3,0.5833333333333334,0,1,96,0.5833333333333334
7493,374FILQ4,0.96875,0,2,96,0.484375
7494,374FILQ5,0.7395833333333334,0,1,96,0.7395833333333334
7495,374FILQ6,0.4479166666666667,0,1,96,0.4479166666666667
7496,374FILQ7,0.6770833333333334,0,1,96,0.6770833333333334
7497,374FILQ8,0.8333333333333334,0,1,96,0.8333333333333334
7498,374FILQ9,1.1041666666666667,0,2,96,0.5520833333333334
7499,374FOOQ1,0.8247422680412371,0,1,97,0.8247422680412371
7500,374FOOQ10,0.9649122807017544,0,1,57,0.9649122807017544
7501,374FOOQ2,0.8181818181818182,0,1,77,0.8181818181818182
7502,374FOOQ3,0.935064935064935,0,1,77,0.935064935064935
7503,374FOOQ4,0.012987012987012988,0,1,77,0.012987012987012988
7504,374FOOQ5,0.8311688311688312,0,1,77,0.8311688311688312
7505,374FOOQ6,0.4805194805194805,0,1,77,0.4805194805194805
7506,374FOOQ7,0.7922077922077922,0,1,77,0.7922077922077922
7507,374FOOQ8,0.7922077922077922,0,1,77,0.7922077922077922
7508,374FOOQ9,0.922077922077922,0,1,77,0.922077922077922
7509,374GRAQ1,0.7549668874172185,0,2,151,0.37748344370860926
7510,374GRAQ10,0.7681159420289855,0,2,69,0.38405797101449274
7511,374GRAQ2,0.5,0,1,110,0.5
7512,374GRAQ3,0.3181818181818182,0,1,110,0.3181818181818182
7513,374GRAQ4,0.5636363636363636,0,1,110,0.5636363636363636
7514,374GRAQ5,0.6636363636363637,0,1,110,0.6636363636363637
7515,374GRAQ6,1.018181818181818,0,2,110,0.509090909090909
7516,374GRAQ7,0.7272727272727273,0,1,110,0.7272727272727273
7517,374GRAQ8,0.4,0,1,110,0.4
7518,374GRAQ9,0.14545454545454545,0,1,110,0.14545454545454545
7519,374MUSQ1,0.8405797101449275,0,1,138,0.8405797101449275
7520,374MUSQ10,0.525,0,1,80,0.525
7521,374MUSQ2,0.5229357798165137,0,1,109,0.5229357798165137
7522,374MUSQ3,0.43119266055045874,0,1,109,0.43119266055045874
7523,374MUSQ4,0.9724770642201835,0,1,109,0.9724770642201835
7524,374MUSQ5,0.6422018348623854,0,1,109,0.6422018348623854
7525,374MUSQ6,0.3669724770642202,0,1,109,0.3669724770642202
7526,374MUSQ7,0.6055045871559633,0,1,109,0.6055045871559633
7527,374MUSQ8,0.3211009174311927,0,1,109,0.3211009174311927
7528,374MUSQ9,0.27522935779816515,0,1,109,0.27522935779816515
7529,374SCIQ1,0.7761194029850746,0,1,134,0.7761194029850746
7530,374SCIQ10,0.581081081081081,0,1,74,0.581081081081081
7531,374SCIQ2,0.8557692307692307,0,1,104,0.8557692307692307
7532,374SCIQ3,0.9423076923076923,0,1,104,0.9423076923076923
7533,374SCIQ4,0.3269230769230769,0,1,104,0.3269230769230769
7534,374SCIQ5,0.9519230769230769,0,1,104,0.9519230769230769
7535,374SCIQ6,0.7115384615384616,0,1,104,0.7115384615384616
7536,374SCIQ7,0.5480769230769231,0,1,104,0.5480769230769231
7537,374SCIQ8,0.8942307692307693,0,1,104,0.8942307692307693
7538,374SCIQ9,0.8557692307692307,0,1,104,0.8557692307692307
7539,375CURQ1,0.837696335078534,0,1,191,0.837696335078534
7540,375CURQ10,0.6356589147286822,0,1,129,0.6356589147286822
7541,375CURQ2,0.375,0,1,160,0.375
7542,375CURQ3,0.85625,0,1,160,0.85625
7543,375CURQ4,0.4625,0,1,160,0.4625
7544,375CURQ5,0.79375,0,1,160,0.79375
7545,375CURQ6,0.4875,0,2,160,0.24375
7546,375CURQ7,0.79375,0,1,160,0.79375
7547,375CURQ8,0.5375,0,1,160,0.5375
7548,375CURQ9,0.29375,0,1,160,0.29375
7549,375FILQ1,0.8872180451127819,0,1,133,0.8872180451127819
7550,375FILQ10,0.7123287671232876,0,1,73,0.7123287671232876
7551,375FILQ2,0.23300970873786409,0,1,103,0.23300970873786409
7552,375FILQ3,0.5825242718446602,0,1,103,0.5825242718446602
7553,375FILQ4,0.7961165048543689,0,1,103,0.7961165048543689
7554,375FILQ5,0.7281553398058253,0,1,103,0.7281553398058253
7555,375FILQ6,0.6504854368932039,0,1,103,0.6504854368932039
7556,375FILQ7,0.9223300970873787,0,1,103,0.9223300970873787
7557,375FILQ8,0.6893203883495146,0,1,103,0.6893203883495146
7558,375FILQ9,0.8155339805825242,0,2,103,0.4077669902912621
7559,375GEOQ1,0.54421768707483,0,1,147,0.54421768707483
7560,375GEOQ10,0.36,0,1,75,0.36
7561,375GEOQ2,0.6846846846846847,0,1,111,0.6846846846846847
7562,375GEOQ3,0.32432432432432434,0,2,111,0.16216216216216217
7563,375GEOQ4,0.6486486486486487,0,1,111,0.6486486486486487
7564,375GEOQ5,0.1891891891891892,0,1,111,0.1891891891891892
7565,375GEOQ6,0.6126126126126126,0,2,111,0.3063063063063063
7566,375GEOQ7,0.6486486486486487,0,1,111,0.6486486486486487
7567,375GEOQ8,0.7207207207207207,0,1,111,0.7207207207207207
7568,375GEOQ9,0.5855855855855856,0,1,111,0.5855855855855856
7569,375GRAQ1,0.581081081081081,0,1,148,0.581081081081081
7570,375GRAQ10,0.40476190476190477,0,1,84,0.40476190476190477
7571,375GRAQ2,0.4482758620689655,0,1,116,0.4482758620689655
7572,375GRAQ3,0.5258620689655172,0,1,116,0.5258620689655172
7573,375GRAQ4,0.28448275862068967,0,1,116,0.28448275862068967
7574,375GRAQ5,0.5258620689655172,0,1,116,0.5258620689655172
7575,375GRAQ6,0.6206896551724138,0,1,116,0.6206896551724138
7576,375GRAQ7,0.6551724137931034,0,1,116,0.6551724137931034
7577,375GRAQ8,0.5603448275862069,0,1,116,0.5603448275862069
7578,375GRAQ9,0.8017241379310345,0,1,116,0.8017241379310345
7579,375MUSQ1,0.6440677966101694,0,1,118,0.6440677966101694
7580,375MUSQ10,0.5294117647058824,0,1,68,0.5294117647058824
7581,375MUSQ2,0.7419354838709677,0,1,93,0.7419354838709677
7582,375MUSQ3,0.4946236559139785,0,1,93,0.4946236559139785
7583,375MUSQ4,0.6451612903225806,0,1,93,0.6451612903225806
7584,375MUSQ5,0.3978494623655914,0,1,93,0.3978494623655914
7585,375MUSQ6,0.27956989247311825,0,1,93,0.27956989247311825
7586,375MUSQ7,0.6344086021505376,0,1,93,0.6344086021505376
7587,375MUSQ8,0.5913978494623656,0,1,93,0.5913978494623656
7588,375MUSQ9,0.4731182795698925,0,1,93,0.4731182795698925
7589,375OCTQ1,0.8709677419354839,0,1,31,0.8709677419354839
7590,375OCTQ10,0.7777777777777778,0,1,9,0.7777777777777778
7591,375OCTQ2,0.25,0,1,20,0.25
7592,375OCTQ3,0.9,0,1,20,0.9
7593,375OCTQ4,0.4,0,1,20,0.4
7594,375OCTQ5,0.85,0,1,20,0.85
7595,375OCTQ6,0.8,0,2,20,0.4
7596,375OCTQ7,0.75,0,1,20,0.75
7597,375OCTQ8,0.6,0,1,20,0.6
7598,375OCTQ9,0.42105263157894735,0,1,19,0.42105263157894735
7599,376FILQ1,0.7407407407407407,0,1,135,0.7407407407407407
7600,376FILQ10,0.6885245901639344,0,1,61,0.6885245901639344
7601,376FILQ2,0.5714285714285714,0,1,98,0.5714285714285714
7602,376FILQ3,0.6836734693877551,0,1,98,0.6836734693877551
7603,376FILQ4,0.8469387755102041,0,1,98,0.8469387755102041
7604,376FILQ5,0.5816326530612245,0,1,98,0.5816326530612245
7605,376FILQ6,0.6224489795918368,0,1,98,0.6224489795918368
7606,376FILQ7,0.8469387755102041,0,1,98,0.8469387755102041
7607,376FILQ8,0.6428571428571429,0,1,98,0.6428571428571429
7608,376FILQ9,1.510204081632653,0,2,98,0.7551020408163265
7609,376GRAQ1,0.76,0,1,150,0.76
7610,376GRAQ10,0.9459459459459459,0,1,74,0.9459459459459459
7611,376GRAQ2,0.7321428571428571,0,1,112,0.7321428571428571
7612,376GRAQ3,0.8125,0,1,112,0.8125
7613,376GRAQ4,0.7678571428571429,0,1,112,0.7678571428571429
7614,376GRAQ5,1.3303571428571428,0,2,112,0.6651785714285714
7615,376GRAQ6,0.3482142857142857,0,1,112,0.3482142857142857
7616,376GRAQ7,0.7232142857142857,0,1,112,0.7232142857142857
7617,376GRAQ8,0.7410714285714286,0,1,112,0.7410714285714286
7618,376GRAQ9,0.875,0,1,112,0.875
7619,376HISQ1,0.84,0,1,100,0.84
7620,376HISQ10,0.6323529411764706,0,1,68,0.6323529411764706
7621,376HISQ2,0.6785714285714286,0,1,84,0.6785714285714286
7622,376HISQ3,0.4523809523809524,0,1,84,0.4523809523809524
7623,376HISQ4,0.5476190476190477,0,1,84,0.5476190476190477
7624,376HISQ5,0.5952380952380952,0,1,84,0.5952380952380952
7625,376HISQ6,0.2857142857142857,0,1,84,0.2857142857142857
7626,376HISQ7,1.2976190476190477,0,2,84,0.6488095238095238
7627,376HISQ8,0.5714285714285714,0,1,84,0.5714285714285714
7628,376HISQ9,0.2976190476190476,0,1,84,0.2976190476190476
7629,376MUSQ1,0.9658119658119658,0,2,117,0.4829059829059829
7630,376MUSQ10,0.9090909090909091,0,2,55,0.45454545454545453
7631,376MUSQ2,0.7674418604651163,0,1,86,0.7674418604651163
7632,376MUSQ3,0.6744186046511628,0,1,86,0.6744186046511628
7633,376MUSQ4,0.47674418604651164,0,1,86,0.47674418604651164
7634,376MUSQ5,0.627906976744186,0,1,86,0.627906976744186
7635,376MUSQ6,0.6162790697674418,0,1,86,0.6162790697674418
7636,376MUSQ7,0.6976744186046512,0,1,86,0.6976744186046512
7637,376MUSQ8,0.6395348837209303,0,1,86,0.6395348837209303
7638,376MUSQ9,0.5116279069767442,0,1,86,0.5116279069767442
7639,376SCIQ1,0.8026315789473685,0,1,152,0.8026315789473685
7640,376SCIQ10,0.5813953488372093,0,1,86,0.5813953488372093
7641,376SCIQ2,0.7226890756302521,0,1,119,0.7226890756302521
7642,376SCIQ3,0.6386554621848739,0,1,119,0.6386554621848739
7643,376SCIQ4,0.8823529411764706,0,1,119,0.8823529411764706
7644,376SCIQ5,0.7310924369747899,0,2,119,0.36554621848739494
7645,376SCIQ6,0.6134453781512605,0,1,119,0.6134453781512605
7646,376SCIQ7,0.8403361344537815,0,1,119,0.8403361344537815
7647,376SCIQ8,0.6554621848739496,0,1,119,0.6554621848739496
7648,376SCIQ9,0.7899159663865546,0,1,119,0.7899159663865546
7649,377FILQ1,0.4945054945054945,0,1,91,0.4945054945054945
7650,377FILQ10,0.6274509803921569,0,1,51,0.6274509803921569
7651,377FILQ2,0.4084507042253521,0,1,71,0.4084507042253521
7652,377FILQ3,0.647887323943662,0,1,71,0.647887323943662
7653,377FILQ4,0.9859154929577465,0,1,71,0.9859154929577465
7654,377FILQ5,0.18309859154929578,0,1,71,0.18309859154929578
7655,377FILQ6,0.7183098591549296,0,1,71,0.7183098591549296
7656,377FILQ7,0.6197183098591549,0,1,71,0.6197183098591549
7657,377FILQ8,0.2535211267605634,0,1,71,0.2535211267605634
7658,377FILQ9,0.8309859154929577,0,2,71,0.4154929577464789
7659,377FOOQ1,0.8395061728395061,0,1,162,0.8395061728395061
7660,377FOOQ10,0.6630434782608695,0,1,92,0.6630434782608695
7661,377FOOQ2,0.2125984251968504,0,2,127,0.1062992125984252
7662,377FOOQ3,0.4409448818897638,0,1,127,0.4409448818897638
7663,377FOOQ4,0.3779527559055118,0,1,127,0.3779527559055118
7664,377FOOQ5,0.84251968503937,0,1,127,0.84251968503937
7665,377FOOQ6,0.7874015748031497,0,1,127,0.7874015748031497
7666,377FOOQ7,0.6614173228346457,0,1,127,0.6614173228346457
7667,377FOOQ8,0.6377952755905512,0,1,127,0.6377952755905512
7668,377FOOQ9,0.2755905511811024,0,1,127,0.2755905511811024
7669,377GRAQ1,1.041237113402062,0,2,97,0.520618556701031
7670,377GRAQ10,1.0930232558139534,0,2,43,0.5465116279069767
7671,377GRAQ2,0.5714285714285714,0,1,70,0.5714285714285714
7672,377GRAQ3,0.9285714285714286,0,1,70,0.9285714285714286
7673,377GRAQ4,0.9571428571428572,0,1,70,0.9571428571428572
7674,377GRAQ5,0.9285714285714286,0,1,70,0.9285714285714286
7675,377GRAQ6,0.7285714285714285,0,1,70,0.7285714285714285
7676,377GRAQ7,0.8,0,1,70,0.8
7677,377GRAQ8,0.3142857142857143,0,1,70,0.3142857142857143
7678,377GRAQ9,0.6714285714285714,0,1,70,0.6714285714285714
7679,377MUSQ1,0.5092592592592593,0,1,108,0.5092592592592593
7680,377MUSQ10,0.6666666666666666,0,1,48,0.6666666666666666
7681,377MUSQ2,0.8076923076923077,0,1,78,0.8076923076923077
7682,377MUSQ3,1.0512820512820513,0,2,78,0.5256410256410257
7683,377MUSQ4,0.2692307692307692,0,1,78,0.2692307692307692
7684,377MUSQ5,0.2692307692307692,0,1,78,0.2692307692307692
7685,377MUSQ6,0.6410256410256411,0,1,78,0.6410256410256411
7686,377MUSQ7,0.5384615384615384,0,1,78,0.5384615384615384
7687,377MUSQ8,0.4230769230769231,0,1,78,0.4230769230769231
7688,377MUSQ9,0.2564102564102564,0,1,78,0.2564102564102564
7689,377SPOQ1,0.5225806451612903,0,1,155,0.5225806451612903
7690,377SPOQ10,0.9397590361445783,0,1,83,0.9397590361445783
7691,377SPOQ2,0.865546218487395,0,1,119,0.865546218487395
7692,377SPOQ3,0.6890756302521008,0,1,119,0.6890756302521008
7693,377SPOQ4,0.15126050420168066,0,1,119,0.15126050420168066
7694,377SPOQ5,0.773109243697479,0,1,119,0.773109243697479
7695,377SPOQ6,0.33613445378151263,0,1,119,0.33613445378151263
7696,377SPOQ7,0.4117647058823529,0,1,119,0.4117647058823529
7697,377SPOQ8,0.14285714285714285,0,1,119,0.14285714285714285
7698,377SPOQ9,0.5378151260504201,0,1,119,0.5378151260504201
7699,378ARTQ1,0.7456140350877193,0,1,114,0.7456140350877193
7700,378ARTQ10,0.34375,0,1,64,0.34375
7701,378ARTQ2,0.42696629213483145,0,1,89,0.42696629213483145
7702,378ARTQ3,0.651685393258427,0,1,89,0.651685393258427
7703,378ARTQ4,0.8764044943820225,0,1,89,0.8764044943820225
7704,378ARTQ5,0.4157303370786517,0,1,89,0.4157303370786517
7705,378ARTQ6,0.06741573033707865,0,1,89,0.06741573033707865
7706,378ARTQ7,0.8314606741573034,0,1,89,0.8314606741573034
7707,378ARTQ8,0.48314606741573035,0,1,89,0.48314606741573035
7708,378ARTQ9,0.48314606741573035,0,1,89,0.48314606741573035
7709,378FILQ1,0.9215686274509803,0,1,51,0.9215686274509803
7710,378FILQ10,0.8648648648648649,0,1,37,0.8648648648648649
7711,378FILQ2,0.5454545454545454,0,1,44,0.5454545454545454
7712,378FILQ3,0.8409090909090909,0,1,44,0.8409090909090909
7713,378FILQ4,0.7954545454545454,0,1,44,0.7954545454545454
7714,378FILQ5,0.5681818181818182,0,1,44,0.5681818181818182
7715,378FILQ6,0.8636363636363636,0,1,44,0.8636363636363636
7716,378FILQ7,0.45454545454545453,0,1,44,0.45454545454545453
7717,378FILQ8,0.2727272727272727,0,1,44,0.2727272727272727
7718,378FILQ9,0.5227272727272727,0,1,44,0.5227272727272727
7719,378GEOQ1,0.875,0,1,112,0.875
7720,378GEOQ10,0.6617647058823529,0,1,68,0.6617647058823529
7721,378GEOQ2,0.5888888888888889,0,1,90,0.5888888888888889
7722,378GEOQ3,0.5222222222222223,0,1,90,0.5222222222222223
7723,378GEOQ4,0.5111111111111111,0,1,90,0.5111111111111111
7724,378GEOQ5,0.4111111111111111,0,1,90,0.4111111111111111
7725,378GEOQ6,0.35555555555555557,0,2,90,0.17777777777777778
7726,378GEOQ7,0.7555555555555555,0,1,90,0.7555555555555555
7727,378GEOQ8,0.7111111111111111,0,1,90,0.7111111111111111
7728,378GEOQ9,0.37777777777777777,0,1,90,0.37777777777777777
7729,378GRAQ1,0.7263157894736842,0,1,95,0.7263157894736842
7730,378GRAQ10,0.36363636363636365,0,1,55,0.36363636363636365
7731,378GRAQ2,0.72,0,1,75,0.72
