,QRef,Mean,Min,Max,Count
6427,352MUSQ8,0.42105263157894735,0,1,19
6428,352MUSQ9,0.7368421052631579,0,1,19
6429,353FIL10,1.0,1,1,1
6430,353FIL11,1.0,1,1,1
6431,353FIL21,1.0,1,1,1
6432,353FIL31,1.0,1,1,1
6433,353FIL40,0.0,0,0,1
6434,353FIL51,1.0,1,1,1
6435,353FIL61,1.0,1,1,1
6436,353FIL71,1.0,1,1,1
6437,353FIL81,1.0,1,1,1
6438,353FIL91,1.0,1,1,1
6439,353FILQ1,0.6842105263157895,0,1,19
6440,353FILQ10,0.8421052631578947,0,1,19
6441,353FILQ2,0.42105263157894735,0,1,19
6442,353FILQ3,0.47368421052631576,0,1,19
6443,353FILQ4,0.21052631578947367,0,1,19
6444,353FILQ5,0.42105263157894735,0,1,19
6445,353FILQ6,0.6842105263157895,0,1,19
6446,353FILQ7,0.47368421052631576,0,1,19
6447,353FILQ8,0.8421052631578947,0,1,19
6448,353FILQ9,0.9473684210526315,0,2,19
6449,353FOOQ1,0.7894736842105263,0,1,19
6450,353FOOQ10,0.8947368421052632,0,1,19
6451,353FOOQ2,1.0,0,2,19
6452,353FOOQ3,1.0,1,1,19
6453,353FOOQ4,0.8947368421052632,0,1,19
6454,353FOOQ5,0.8421052631578947,0,1,19
6455,353FOOQ6,0.8421052631578947,0,1,19
6456,353FOOQ7,0.631578947368421,0,1,19
6457,353FOOQ8,0.47368421052631576,0,1,19
6458,353FOOQ9,0.9473684210526315,0,1,19
6459,353GRAQ1,0.6842105263157895,0,1,19
6460,353GRAQ10,0.47368421052631576,0,1,19
6461,353GRAQ2,0.7368421052631579,0,1,19
6462,353GRAQ3,0.7894736842105263,0,1,19
6463,353GRAQ4,0.8947368421052632,0,1,19
6464,353GRAQ5,0.8421052631578947,0,1,19
6465,353GRAQ6,0.42105263157894735,0,1,19
6466,353GRAQ7,0.631578947368421,0,1,19
6467,353GRAQ8,0.15789473684210525,0,1,19
6468,353GRAQ9,0.5789473684210527,0,1,19
6469,353MUSQ1,0.3157894736842105,0,1,19
6470,353MUSQ10,0.3157894736842105,0,1,19
6471,353MUSQ2,0.2631578947368421,0,1,19
6472,353MUSQ3,0.42105263157894735,0,1,19
6473,353MUSQ4,1.0,0,2,19
6474,353MUSQ5,0.3684210526315789,0,1,19
6475,353MUSQ6,0.2631578947368421,0,1,19
6476,353MUSQ7,0.5263157894736842,0,1,19
6477,353MUSQ8,0.47368421052631576,0,1,19
6478,353MUSQ9,0.5789473684210527,0,1,19
6479,353SPIQ1,0.47368421052631576,0,1,19
6480,353SPIQ10,0.4,0,1,15
6481,353SPIQ2,0.7058823529411765,0,1,17
6482,353SPIQ3,0.4117647058823529,0,1,17
6483,353SPIQ4,0.5882352941176471,0,1,17
6484,353SPIQ5,0.5882352941176471,0,1,17
6485,353SPIQ6,0.5882352941176471,0,1,17
6486,353SPIQ7,0.5882352941176471,0,2,17
6487,353SPIQ8,0.6470588235294118,0,1,17
6488,353SPIQ9,1.411764705882353,0,2,17
6489,354FILQ1,0.7894736842105263,0,1,19
6490,354FILQ10,0.3684210526315789,0,1,19
6491,354FILQ2,0.631578947368421,0,1,19
6492,354FILQ3,0.8421052631578947,0,1,19
6493,354FILQ4,0.8947368421052632,0,1,19
6494,354FILQ5,0.47368421052631576,0,1,19
6495,354FILQ6,0.47368421052631576,0,1,19
6496,354FILQ7,0.8947368421052632,0,2,19
6497,354FILQ8,0.42105263157894735,0,1,19
6498,354FILQ9,0.3157894736842105,0,1,19
6499,354GRAQ1,0.42105263157894735,0,1,19
6500,354GRAQ10,0.9473684210526315,0,1,19
6501,354GRAQ2,0.3684210526315789,0,1,19
6502,354GRAQ3,0.7894736842105263,0,1,19
6503,354GRAQ4,0.0,0,0,19
6504,354GRAQ5,0.8947368421052632,0,1,19
6505,354GRAQ6,0.3157894736842105,0,1,19
6506,354GRAQ7,0.3684210526315789,0,1,19
6507,354GRAQ8,0.3684210526315789,0,1,19
6508,354GRAQ9,0.631578947368421,0,1,19
6509,354HISQ1,0.8421052631578947,0,1,19
6510,354HISQ10,1.0,1,1,19
6511,354HISQ2,0.631578947368421,0,1,19
6512,354HISQ3,0.3684210526315789,0,1,19
6513,354HISQ4,0.9473684210526315,0,1,19
6514,354HISQ5,0.7368421052631579,0,1,19
6515,354HISQ6,0.5789473684210527,0,1,19
6516,354HISQ7,0.5789473684210527,0,1,19
6517,354HISQ8,0.47368421052631576,0,1,19
6518,354HISQ9,0.42105263157894735,0,1,19
6519,354MUSQ1,0.42105263157894735,0,1,19
6520,354MUSQ10,0.5263157894736842,0,1,19
6521,354MUSQ2,0.8947368421052632,0,1,19
6522,354MUSQ3,0.7894736842105263,0,1,19
6523,354MUSQ4,0.2631578947368421,0,1,19
6524,354MUSQ5,0.8421052631578947,0,1,19
6525,354MUSQ6,0.5263157894736842,0,1,19
6526,354MUSQ7,0.8947368421052632,0,1,19
6527,354MUSQ8,0.5263157894736842,0,1,19
6528,354MUSQ9,0.3684210526315789,0,1,19
6529,354SCIQ1,0.2631578947368421,0,1,19
6530,354SCIQ10,0.05263157894736842,0,1,19
6531,354SCIQ2,0.5263157894736842,0,1,19
6532,354SCIQ3,0.3684210526315789,0,1,19
6533,354SCIQ4,0.5263157894736842,0,1,19
6534,354SCIQ5,0.8421052631578947,0,2,19
6535,354SCIQ6,1.0,1,1,19
6536,354SCIQ7,0.10526315789473684,0,1,19
6537,354SCIQ8,0.7368421052631579,0,1,19
6538,354SCIQ9,1.0,1,1,19
6539,355FILQ1,0.8947368421052632,0,1,19
6540,355FILQ10,0.9473684210526315,0,1,19
6541,355FILQ2,0.6842105263157895,0,1,19
6542,355FILQ3,0.5263157894736842,0,1,19
6543,355FILQ4,0.7894736842105263,0,1,19
6544,355FILQ5,0.631578947368421,0,1,19
6545,355FILQ6,0.7894736842105263,0,1,19
6546,355FILQ7,0.15789473684210525,0,1,19
6547,355FILQ8,0.42105263157894735,0,1,19
6548,355FILQ9,0.21052631578947367,0,1,19
6549,355GEOQ1,0.7894736842105263,0,1,19
6550,355GEOQ10,0.631578947368421,0,1,19
6551,355GEOQ2,0.6842105263157895,0,1,19
6552,355GEOQ3,0.8947368421052632,0,1,19
6553,355GEOQ4,0.8421052631578947,0,1,19
6554,355GEOQ5,0.8421052631578947,0,1,19
6555,355GEOQ6,0.9473684210526315,0,1,19
6556,355GEOQ7,0.7368421052631579,0,1,19
6557,355GEOQ8,0.21052631578947367,0,1,19
6558,355GEOQ9,0.3684210526315789,0,1,19
6559,355GRAQ1,0.8947368421052632,0,1,19
6560,355GRAQ10,1.0,1,1,19
6561,355GRAQ2,0.8421052631578947,0,1,19
6562,355GRAQ3,0.8421052631578947,0,1,19
6563,355GRAQ4,1.0,1,1,19
6564,355GRAQ5,0.8947368421052632,0,1,19
6565,355GRAQ6,1.0,1,1,19
6566,355GRAQ7,0.42105263157894735,0,1,19
6567,355GRAQ8,0.7368421052631579,0,1,19
6568,355GRAQ9,0.0,0,0,19
6569,355MUSQ1,0.47368421052631576,0,1,19
6570,355MUSQ10,0.5263157894736842,0,1,19
6571,355MUSQ2,0.8421052631578947,0,1,19
6572,355MUSQ3,0.8421052631578947,0,1,19
6573,355MUSQ4,0.42105263157894735,0,1,19
6574,355MUSQ5,0.5263157894736842,0,1,19
6575,355MUSQ6,0.8947368421052632,0,2,19
6576,355MUSQ7,0.42105263157894735,0,1,19
6577,355MUSQ8,0.7368421052631579,0,1,19
6578,355MUSQ9,0.5263157894736842,0,1,19
6579,355SPOQ1,0.47368421052631576,0,1,19
6580,355SPOQ10,0.8421052631578947,0,1,19
6581,355SPOQ2,0.7894736842105263,0,1,19
6582,355SPOQ3,0.5789473684210527,0,1,19
6583,355SPOQ4,0.5263157894736842,0,1,19
6584,355SPOQ5,0.5263157894736842,0,1,19
6585,355SPOQ6,0.5789473684210527,0,1,19
6586,355SPOQ7,0.7894736842105263,0,1,19
6587,355SPOQ8,0.5789473684210527,0,1,19
6588,355SPOQ9,0.6842105263157895,0,2,19
6589,356ARTQ1,0.6842105263157895,0,1,19
6590,356ARTQ10,0.5789473684210527,0,1,19
6591,356ARTQ2,0.47368421052631576,0,1,19
6592,356ARTQ3,0.5789473684210527,0,1,19
6593,356ARTQ4,0.47368421052631576,0,1,19
6594,356ARTQ5,0.5263157894736842,0,1,19
6595,356ARTQ6,0.8947368421052632,0,1,19
6596,356ARTQ7,0.3157894736842105,0,1,19
6597,356ARTQ8,0.7894736842105263,0,1,19
6598,356ARTQ9,0.5789473684210527,0,1,19
6599,356FILQ1,0.5263157894736842,0,1,19
6600,356FILQ10,0.8947368421052632,0,1,19
6601,356FILQ2,0.5789473684210527,0,1,19
6602,356FILQ3,0.3157894736842105,0,1,19
6603,356FILQ4,0.9473684210526315,0,2,19
6604,356FILQ5,0.2631578947368421,0,1,19
6605,356FILQ6,0.5263157894736842,0,1,19
6606,356FILQ7,0.3684210526315789,0,1,19
6607,356FILQ8,0.7368421052631579,0,1,19
6608,356FILQ9,0.7894736842105263,0,1,19
6609,356FOOQ1,0.7368421052631579,0,1,19
6610,356FOOQ10,0.3157894736842105,0,1,19
6611,356FOOQ2,0.3157894736842105,0,1,19
6612,356FOOQ3,0.3157894736842105,0,1,19
6613,356FOOQ4,0.7368421052631579,0,1,19
6614,356FOOQ5,0.9473684210526315,0,1,19
6615,356FOOQ6,0.5263157894736842,0,1,19
6616,356FOOQ7,0.8947368421052632,0,1,19
6617,356FOOQ8,0.8947368421052632,0,1,19
6618,356FOOQ9,0.42105263157894735,0,1,19
6619,356GRAQ1,0.8421052631578947,0,1,19
6620,356GRAQ10,0.631578947368421,0,1,19
6621,356GRAQ2,0.42105263157894735,0,1,19
6622,356GRAQ3,0.5263157894736842,0,1,19
6623,356GRAQ4,0.8947368421052632,0,1,19
6624,356GRAQ5,0.0,0,0,19
6625,356GRAQ6,0.7368421052631579,0,1,19
6626,356GRAQ7,0.8947368421052632,0,1,19
6627,356GRAQ8,1.0,1,1,19
6628,356GRAQ9,0.8421052631578947,0,2,19
6629,356MUSQ1,0.3157894736842105,0,1,19
6630,356MUSQ10,0.2631578947368421,0,1,19
6631,356MUSQ2,0.15789473684210525,0,1,19
6632,356MUSQ3,0.5263157894736842,0,1,19
6633,356MUSQ4,0.7894736842105263,0,1,19
6634,356MUSQ5,0.631578947368421,0,1,19
6635,356MUSQ6,0.21052631578947367,0,1,19
6636,356MUSQ7,0.7368421052631579,0,1,19
6637,356MUSQ8,0.6842105263157895,0,1,19
6638,356MUSQ9,0.5263157894736842,0,1,19
6639,357CRYQ1,1.0,1,1,19
6640,357CRYQ10,0.7368421052631579,0,1,19
6641,357CRYQ2,0.21052631578947367,0,1,19
6642,357CRYQ3,0.5263157894736842,0,1,19
6643,357CRYQ4,0.9473684210526315,0,1,19
6644,357CRYQ5,1.0,1,1,19
6645,357CRYQ6,0.21052631578947367,0,1,19
6646,357CRYQ7,0.2631578947368421,0,1,19
6647,357CRYQ8,0.47368421052631576,0,1,19
6648,357CRYQ9,0.2631578947368421,0,1,19
6649,357FILQ1,0.9473684210526315,0,1,19
6650,357FILQ10,0.7894736842105263,0,1,19
6651,357FILQ2,1.0,1,1,19
6652,357FILQ3,0.6842105263157895,0,1,19
6653,357FILQ4,0.5789473684210527,0,1,19
6654,357FILQ5,0.5789473684210527,0,1,19
6655,357FILQ6,0.3684210526315789,0,1,19
6656,357FILQ7,0.7368421052631579,0,1,19
6657,357FILQ8,1.263157894736842,0,2,19
6658,357FILQ9,0.7894736842105263,0,1,19
6659,357GRAQ1,1.0,1,1,19
6660,357GRAQ10,0.8947368421052632,0,1,19
6661,357GRAQ2,0.9473684210526315,0,1,19
6662,357GRAQ3,0.3684210526315789,0,1,19
6663,357GRAQ4,0.9473684210526315,0,1,19
6664,357GRAQ5,1.0,1,1,19
6665,357GRAQ6,0.3157894736842105,0,1,19
6666,357GRAQ7,0.8947368421052632,0,1,19
6667,357GRAQ8,0.5789473684210527,0,1,19
6668,357GRAQ9,0.631578947368421,0,1,19
6669,357MUSQ1,1.0,1,1,19
6670,357MUSQ10,0.8421052631578947,0,1,19
6671,357MUSQ2,0.2631578947368421,0,1,19
6672,357MUSQ3,0.3684210526315789,0,1,19
6673,357MUSQ4,0.8947368421052632,0,1,19
6674,357MUSQ5,0.5263157894736842,0,1,19
6675,357MUSQ6,0.6842105263157895,0,1,19
6676,357MUSQ7,0.8947368421052632,0,1,19
6677,357MUSQ8,0.7368421052631579,0,1,19
6678,357MUSQ9,0.5263157894736842,0,1,19
6679,357SCIQ1,0.2631578947368421,0,1,19
6680,357SCIQ10,0.631578947368421,0,1,19
6681,357SCIQ2,0.3157894736842105,0,1,19
6682,357SCIQ3,0.7894736842105263,0,1,19
6683,357SCIQ4,0.8421052631578947,0,1,19
6684,357SCIQ5,0.9473684210526315,0,1,19
6685,357SCIQ6,0.9473684210526315,0,1,19
6686,357SCIQ7,0.47368421052631576,0,1,19
6687,357SCIQ8,0.8947368421052632,0,1,19
6688,357SCIQ9,0.5263157894736842,0,1,19
6689,358CRYQ1,0.8421052631578947,0,1,19
6690,358CRYQ10,0.8421052631578947,0,1,19
6691,358CRYQ2,0.7368421052631579,0,1,19
6692,358CRYQ3,0.9473684210526315,0,1,19
6693,358CRYQ4,0.15789473684210525,0,1,19
6694,358CRYQ5,0.8947368421052632,0,1,19
6695,358CRYQ6,0.9473684210526315,0,1,19
6696,358CRYQ7,0.6842105263157895,0,1,19
6697,358CRYQ8,0.8421052631578947,0,1,19
6698,358CRYQ9,0.8947368421052632,0,1,19
6699,358FILQ1,0.47368421052631576,0,1,19
6700,358FILQ10,0.7368421052631579,0,1,19
6701,358FILQ2,1.0,1,1,19
6702,358FILQ3,0.5789473684210527,0,1,19
6703,358FILQ4,0.8421052631578947,0,1,19
6704,358FILQ5,0.2631578947368421,0,1,19
6705,358FILQ6,1.2105263157894737,0,2,19
6706,358FILQ7,0.5789473684210527,0,1,19
6707,358FILQ8,0.6842105263157895,0,1,19
6708,358FILQ9,0.5789473684210527,0,1,19
6709,358GRAQ1,0.8947368421052632,0,1,19
6710,358GRAQ10,0.8421052631578947,0,1,19
6711,358GRAQ2,0.6842105263157895,0,1,19
6712,358GRAQ3,0.8421052631578947,0,1,19
6713,358GRAQ4,1.0526315789473684,0,2,19
6714,358GRAQ5,0.7894736842105263,0,1,19
6715,358GRAQ6,0.9473684210526315,0,1,19
6716,358GRAQ7,0.5263157894736842,0,1,19
6717,358GRAQ8,0.8421052631578947,0,1,19
6718,358GRAQ9,0.7894736842105263,0,1,19
6719,358MUSQ1,0.7368421052631579,0,1,19
6720,358MUSQ10,0.2631578947368421,0,1,19
6721,358MUSQ2,0.42105263157894735,0,1,19
6722,358MUSQ3,0.10526315789473684,0,1,19
6723,358MUSQ4,0.631578947368421,0,1,19
6724,358MUSQ5,0.6842105263157895,0,1,19
6725,358MUSQ6,0.5789473684210527,0,1,19
6726,358MUSQ7,0.5263157894736842,0,1,19
6727,358MUSQ8,0.631578947368421,0,1,19
6728,358MUSQ9,0.47368421052631576,0,1,19
6729,358SPOQ1,0.631578947368421,0,1,19
6730,358SPOQ10,0.5263157894736842,0,1,19
6731,358SPOQ2,0.8947368421052632,0,1,19
6732,358SPOQ3,0.5789473684210527,0,1,19
6733,358SPOQ4,0.2631578947368421,0,1,19
6734,358SPOQ5,0.5789473684210527,0,2,19
6735,358SPOQ6,0.7368421052631579,0,1,19
6736,358SPOQ7,0.8421052631578947,0,1,19
6737,358SPOQ8,0.3157894736842105,0,1,19
6738,358SPOQ9,0.42105263157894735,0,1,19
6739,359FILQ1,0.6842105263157895,0,1,19
6740,359FILQ10,0.5789473684210527,0,1,19
6741,359FILQ2,0.5263157894736842,0,1,19
6742,359FILQ3,0.47368421052631576,0,1,19
6743,359FILQ4,0.6842105263157895,0,1,19
6744,359FILQ5,0.7894736842105263,0,1,19
6745,359FILQ6,0.631578947368421,0,1,19
6746,359FILQ7,0.5263157894736842,0,1,19
6747,359FILQ8,0.631578947368421,0,1,19
6748,359FILQ9,0.7368421052631579,0,1,19
6749,359GEOQ1,0.5263157894736842,0,1,19
6750,359GEOQ10,0.6842105263157895,0,1,19
6751,359GEOQ2,0.7368421052631579,0,1,19
6752,359GEOQ3,0.10526315789473684,0,1,19
6753,359GEOQ4,0.2631578947368421,0,1,19
6754,359GEOQ5,0.47368421052631576,0,1,19
6755,359GEOQ6,0.8421052631578947,0,1,19
6756,359GEOQ7,0.3684210526315789,0,2,19
6757,359GEOQ8,0.5789473684210527,0,1,19
6758,359GEOQ9,0.47368421052631576,0,1,19
6759,359GRAQ1,0.7894736842105263,0,1,19
6760,359GRAQ10,0.47368421052631576,0,1,19
6761,359GRAQ2,0.6842105263157895,0,1,19
6762,359GRAQ3,0.5263157894736842,0,1,19
6763,359GRAQ4,0.47368421052631576,0,1,19
6764,359GRAQ5,0.2631578947368421,0,1,19
6765,359GRAQ6,0.7368421052631579,0,1,19
6766,359GRAQ7,0.8421052631578947,0,1,19
6767,359GRAQ8,0.3684210526315789,0,1,19
6768,359GRAQ9,0.5789473684210527,0,1,19
6769,359HISQ1,0.8421052631578947,0,1,19
6770,359HISQ10,0.5263157894736842,0,1,19
6771,359HISQ2,0.5263157894736842,0,1,19
6772,359HISQ3,0.7894736842105263,0,1,19
6773,359HISQ4,0.7368421052631579,0,1,19
6774,359HISQ5,0.7894736842105263,0,1,19
6775,359HISQ6,0.7894736842105263,0,1,19
6776,359HISQ7,0.7368421052631579,0,1,19
6777,359HISQ8,0.3684210526315789,0,1,19
6778,359HISQ9,0.7368421052631579,0,1,19
6779,359MUSQ1,0.7894736842105263,0,1,19
6780,359MUSQ10,0.8421052631578947,0,1,19
6781,359MUSQ2,0.42105263157894735,0,1,19
6782,359MUSQ3,0.9473684210526315,0,1,19
6783,359MUSQ4,1.263157894736842,1,2,19
6784,359MUSQ5,0.8421052631578947,0,1,19
6785,359MUSQ6,0.8421052631578947,0,1,19
6786,359MUSQ7,0.5263157894736842,0,1,19
6787,359MUSQ8,0.8947368421052632,0,1,19
6788,359MUSQ9,0.631578947368421,0,1,19
6789,360FILQ1,0.9473684210526315,0,1,19
6790,360FILQ10,0.5789473684210527,0,1,19
6791,360FILQ2,0.7368421052631579,0,1,19
6792,360FILQ3,1.4210526315789473,0,2,19
6793,360FILQ4,0.5789473684210527,0,1,19
6794,360FILQ5,0.8947368421052632,0,1,19
6795,360FILQ6,0.5789473684210527,0,1,19
6796,360FILQ7,0.8947368421052632,0,1,19
6797,360FILQ8,1.0,1,1,19
6798,360FILQ9,0.42105263157894735,0,1,19
6799,360FOOQ1,0.7368421052631579,0,1,19
6800,360FOOQ10,0.6842105263157895,0,1,19
6801,360FOOQ2,0.9473684210526315,0,1,19
6802,360FOOQ3,0.5789473684210527,0,1,19
6803,360FOOQ4,0.7368421052631579,0,1,19
6804,360FOOQ5,0.631578947368421,0,1,19
6805,360FOOQ6,0.47368421052631576,0,1,19
6806,360FOOQ7,0.9473684210526315,0,1,19
6807,360FOOQ8,0.9473684210526315,0,1,19
6808,360FOOQ9,0.8947368421052632,0,1,19
6809,360GRAQ1,0.8421052631578947,0,1,19
6810,360GRAQ10,0.8947368421052632,0,1,19
6811,360GRAQ2,0.5789473684210527,0,1,19
6812,360GRAQ3,0.8421052631578947,0,1,19
6813,360GRAQ4,0.47368421052631576,0,1,19
6814,360GRAQ5,0.631578947368421,0,1,19
6815,360GRAQ6,0.2631578947368421,0,1,19
6816,360GRAQ7,0.8421052631578947,0,1,19
6817,360GRAQ8,0.6842105263157895,0,1,19
6818,360GRAQ9,0.2631578947368421,0,1,19
6819,360MUSQ1,0.7368421052631579,0,1,19
6820,360MUSQ10,0.7368421052631579,0,1,19
6821,360MUSQ2,0.3684210526315789,0,1,19
6822,360MUSQ3,0.8421052631578947,0,2,19
6823,360MUSQ4,0.21052631578947367,0,1,19
6824,360MUSQ5,0.3684210526315789,0,1,19
6825,360MUSQ6,0.7368421052631579,0,1,19
6826,360MUSQ7,0.3684210526315789,0,1,19
6827,360MUSQ8,0.7894736842105263,0,1,19
6828,360MUSQ9,0.631578947368421,0,1,19
6829,360SCIQ1,0.8947368421052632,0,1,19
6830,360SCIQ10,0.5789473684210527,0,1,19
6831,360SCIQ2,0.7894736842105263,0,1,19
6832,360SCIQ3,0.7368421052631579,0,1,19
6833,360SCIQ4,0.5789473684210527,0,1,19
6834,360SCIQ5,0.7368421052631579,0,1,19
6835,360SCIQ6,0.631578947368421,0,1,19
6836,360SCIQ7,0.5789473684210527,0,1,19
6837,360SCIQ8,0.0,0,0,19
6838,360SCIQ9,0.5263157894736842,0,1,19
6839,361FILQ1,0.47368421052631576,0,1,19
6840,361FILQ10,0.7368421052631579,0,1,19
6841,361FILQ2,0.5789473684210527,0,1,19
6842,361FILQ3,0.8947368421052632,0,1,19
6843,361FILQ4,0.5263157894736842,0,1,19
6844,361FILQ5,0.8947368421052632,0,1,19
6845,361FILQ6,0.7894736842105263,0,1,19
6846,361FILQ7,0.631578947368421,0,1,19
6847,361FILQ8,0.5789473684210527,0,1,19
6848,361FILQ9,0.8421052631578947,0,2,19
6849,361GEOQ1,0.7368421052631579,0,1,19
6850,361GEOQ10,1.0,1,1,19
6851,361GEOQ2,0.631578947368421,0,1,19
6852,361GEOQ3,0.5789473684210527,0,1,19
6853,361GEOQ4,0.2631578947368421,0,1,19
6854,361GEOQ5,0.7368421052631579,0,1,19
6855,361GEOQ6,0.21052631578947367,0,1,19
6856,361GEOQ7,0.5263157894736842,0,1,19
6857,361GEOQ8,0.5263157894736842,0,1,19
6858,361GEOQ9,1.0,1,1,19
6859,361GRAQ1,0.2631578947368421,0,1,19
6860,361GRAQ10,0.8947368421052632,0,1,19
6861,361GRAQ2,0.8421052631578947,0,1,19
6862,361GRAQ3,0.7368421052631579,0,1,19
6863,361GRAQ4,0.47368421052631576,0,1,19
6864,361GRAQ5,0.47368421052631576,0,1,19
6865,361GRAQ6,0.5263157894736842,0,1,19
6866,361GRAQ7,0.2631578947368421,0,1,19
6867,361GRAQ8,0.7368421052631579,0,1,19
6868,361GRAQ9,0.5789473684210527,0,1,19
6869,361MUSQ1,0.6842105263157895,0,1,19
6870,361MUSQ10,0.3684210526315789,0,1,19
6871,361MUSQ2,0.6842105263157895,0,1,19
6872,361MUSQ3,0.631578947368421,0,1,19
6873,361MUSQ4,0.47368421052631576,0,1,19
6874,361MUSQ5,0.7368421052631579,0,1,19
6875,361MUSQ6,1.0526315789473684,0,2,19
6876,361MUSQ7,0.9473684210526315,0,1,19
6877,361MUSQ8,0.8421052631578947,0,1,19
6878,361MUSQ9,0.8947368421052632,0,1,19
6879,361SPOQ1,0.7894736842105263,0,1,19
6880,361SPOQ10,0.3157894736842105,0,1,19
6881,361SPOQ2,0.9473684210526315,0,1,19
6882,361SPOQ3,0.47368421052631576,0,1,19
6883,361SPOQ4,0.2631578947368421,0,1,19
6884,361SPOQ5,1.0,1,1,19
6885,361SPOQ6,0.8421052631578947,0,1,19
6886,361SPOQ7,0.8947368421052632,0,1,19
6887,361SPOQ8,0.47368421052631576,0,1,19
6888,361SPOQ9,0.3684210526315789,0,1,19
6889,362ARTQ1,0.8421052631578947,0,1,19
6890,362ARTQ10,0.8947368421052632,0,1,19
6891,362ARTQ2,0.47368421052631576,0,1,19
6892,362ARTQ3,0.8947368421052632,0,1,19
6893,362ARTQ4,0.8947368421052632,0,1,19
6894,362ARTQ5,0.15789473684210525,0,1,19
6895,362ARTQ6,0.631578947368421,0,1,19
6896,362ARTQ7,0.5263157894736842,0,1,19
6897,362ARTQ8,0.6842105263157895,0,1,19
6898,362ARTQ9,0.47368421052631576,0,1,19
6899,362FILQ1,0.42105263157894735,0,1,19
6900,362FILQ10,0.631578947368421,0,1,19
6901,362FILQ2,0.6842105263157895,0,1,19
6902,362FILQ3,0.47368421052631576,0,1,19
6903,362FILQ4,0.8947368421052632,0,1,19
6904,362FILQ5,0.8947368421052632,0,2,19
6905,362FILQ6,0.5789473684210527,0,1,19
6906,362FILQ7,0.6842105263157895,0,1,19
6907,362FILQ8,0.15789473684210525,0,1,19
6908,362FILQ9,0.5263157894736842,0,1,19
6909,362GRAQ1,0.7894736842105263,0,1,19
6910,362GRAQ10,0.8421052631578947,0,1,19
6911,362GRAQ2,0.7368421052631579,0,1,19
6912,362GRAQ3,0.8421052631578947,0,1,19
6913,362GRAQ4,0.7894736842105263,0,1,19
6914,362GRAQ5,0.7368421052631579,0,1,19
6915,362GRAQ6,0.5263157894736842,0,1,19
6916,362GRAQ7,0.47368421052631576,0,1,19
6917,362GRAQ8,0.631578947368421,0,1,19
6918,362GRAQ9,0.6842105263157895,0,1,19
6919,362MUSQ1,0.8421052631578947,0,1,19
6920,362MUSQ10,0.5263157894736842,0,1,19
6921,362MUSQ2,0.47368421052631576,0,1,19
6922,362MUSQ3,0.5789473684210527,0,1,19
6923,362MUSQ4,0.5263157894736842,0,1,19
6924,362MUSQ5,0.05263157894736842,0,1,19
6925,362MUSQ6,0.3684210526315789,0,1,19
6926,362MUSQ7,0.7368421052631579,0,1,19
6927,362MUSQ8,0.631578947368421,0,1,19
6928,362MUSQ9,0.6842105263157895,0,1,19
6929,362SCIQ1,0.7894736842105263,0,1,19
6930,362SCIQ10,0.7894736842105263,0,1,19
6931,362SCIQ2,0.5789473684210527,0,1,19
6932,362SCIQ3,0.9473684210526315,0,1,19
6933,362SCIQ4,0.6842105263157895,0,1,19
6934,362SCIQ5,0.631578947368421,0,1,19
6935,362SCIQ6,0.631578947368421,0,1,19
6936,362SCIQ7,0.8947368421052632,0,1,19
6937,362SCIQ8,0.8421052631578947,0,1,19
6938,362SCIQ9,0.47368421052631576,0,1,19
6939,363FILQ1,0.6842105263157895,0,1,19
6940,363FILQ10,0.8947368421052632,0,1,19
6941,363FILQ2,0.8421052631578947,0,1,19
6942,363FILQ3,0.6842105263157895,0,1,19
6943,363FILQ4,0.8947368421052632,0,1,19
6944,363FILQ5,0.7894736842105263,0,1,19
6945,363FILQ6,0.5789473684210527,0,1,19
6946,363FILQ7,0.47368421052631576,0,1,19
6947,363FILQ8,0.7894736842105263,0,1,19
6948,363FILQ9,0.631578947368421,0,1,19
6949,363FOOQ1,0.8421052631578947,0,1,19
6950,363FOOQ10,0.7368421052631579,0,1,19
6951,363FOOQ2,0.9473684210526315,0,1,19
6952,363FOOQ3,0.42105263157894735,0,1,19
6953,363FOOQ4,0.6842105263157895,0,1,19
6954,363FOOQ5,0.9473684210526315,0,1,19
6955,363FOOQ6,0.7894736842105263,0,1,19
6956,363FOOQ7,0.8947368421052632,0,1,19
6957,363FOOQ8,0.47368421052631576,0,1,19
6958,363FOOQ9,0.8947368421052632,0,1,19
6959,363GEOQ1,0.8421052631578947,0,1,19
6960,363GEOQ10,0.7368421052631579,0,1,19
6961,363GEOQ2,0.42105263157894735,0,1,19
6962,363GEOQ3,0.8947368421052632,0,1,19
6963,363GEOQ4,0.6842105263157895,0,1,19
6964,363GEOQ5,0.3157894736842105,0,1,19
6965,363GEOQ6,0.5263157894736842,0,1,19
6966,363GEOQ7,0.8947368421052632,0,1,19
6967,363GEOQ8,0.3684210526315789,0,1,19
6968,363GEOQ9,0.3157894736842105,0,1,19
6969,363GRAQ1,0.10526315789473684,0,1,19
6970,363GRAQ10,0.6842105263157895,0,1,19
6971,363GRAQ2,0.42105263157894735,0,1,19
6972,363GRAQ3,0.8421052631578947,0,1,19
6973,363GRAQ4,0.9473684210526315,0,1,19
6974,363GRAQ5,0.42105263157894735,0,1,19
6975,363GRAQ6,0.631578947368421,0,1,19
6976,363GRAQ7,0.6842105263157895,0,1,19
6977,363GRAQ8,0.2631578947368421,0,1,19
